UWI,level_0,DEPT,M_RESM,M_GR,M_DPHI_SS,M_DRHO,M_DT_SHEAR,M_NPHI_SS,M_CALI,M_PE,M_DT,M_RESS,M_RHOB,M_CALI_X,M_SP,M_RESD,VMI,I_DT33,I_VCL,I_RXO,I_VQUA,I_SG,I_BMFG,I_DT66,I_DT55,I_PHIE,I_VDOL,I_LVMI,I_VCOA,I_BMFO,I_SWE,I_VBWA,I_BMFS,I_DT44,I_VLIM,I_BMFW,I_RHOB,I_SO,I_RT
Well_log2,Well_log2,137.39999,-999.25,53.891014099,15.037056923,-0.117000118,,43.662132263,6.5948033333,10.655990601,128.6829071,-999.25,2.4019992352,,-999.25,-999.25,-999.25,145.92558289,0.2246950418,-999.25,0.5218271613,0.0,0.0,361.06170654,361.06170654,0.1523649693,0.0,0.9054985046,0.0,0.0,1.0,0.1011127904,0.8864324689,361.06170654,0.0,0.1135674939,,0.0,-999.25
Well_log2,Well_log2,137.44999,-999.25,55.218734741,15.262954712,-0.117199957,,42.913150787,6.5948662758,10.642003059,129.46487427,-999.25,2.3990006447,,-999.25,-999.25,-999.25,145.04821777,0.2297223061,-999.25,0.5236487985,0.0,0.0,356.93997192,356.93997192,0.1432537735,0.0,0.917103231,0.0,0.0,1.0,0.1033752337,0.8900632262,356.93997192,0.0,0.1099367514,,0.0,-999.25
Well_log2,Well_log2,137.49999,-999.25,56.546733856,15.488954544,-0.117399961,,42.164150238,6.5949292183,10.62800312,130.24682617,-999.25,2.3960006237,,-999.25,-999.25,-999.25,144.14360046,0.2353413254,-999.25,0.5251703858,0.0,0.0,352.84176636,352.84176636,0.1335854679,0.0,0.9285011292,0.0,0.0,1.0,0.1059037,0.8938100338,352.84176636,0.0,0.1061899737,,0.0,-999.25
Well_log2,Well_log2,137.54999,-999.25,57.874732971,15.714954376,-0.1179998,,41.415149689,6.594933033,10.614003181,130.59796143,-999.25,2.3914012909,,-999.25,-999.25,-999.25,143.23910522,0.2409594357,-999.25,0.5266920328,0.0,0.0,348.86108398,348.86108398,0.1239171624,0.0,0.9384588599,0.0,0.0,1.0,0.1084313169,0.8975172043,348.86108398,0.0,0.102482833,,0.0,-999.25
Well_log2,Well_log2,137.59999,-999.25,59.202732086,15.940955162,-0.118999802,,40.666149139,6.5948781967,10.600003242,130.94909668,-999.25,2.3852012157,,-999.25,-999.25,-999.25,142.35038757,0.246317789,-999.25,0.5283190012,0.0,0.0,345.04745483,345.04745483,0.1145192832,0.0,0.9468141198,0.0,0.0,1.0,0.1108429506,0.9011074901,345.04745483,0.0,0.0988924876,,0.0,-999.25
Well_log2,Well_log2,137.64999,-999.25,59.182754517,16.413906097,-0.119999796,,40.083866119,6.5948228836,10.539512634,130.73831177,-999.25,2.3790011406,,-999.25,-999.25,-999.25,141.77613831,0.2464932799,-999.25,0.5320675373,0.0,0.0,342.46191406,342.46191406,0.1105173826,0.0,0.9470937252,0.0,0.0,1.0,0.1109217778,0.9031026363,342.46191406,0.0,0.0968973711,,0.0,-999.25
Well_log2,Well_log2,137.69999,-999.25,59.162506104,16.88690567,-0.12069986,,39.501617432,6.5947442055,10.479012489,130.52754211,-999.25,2.3713014126,,-999.25,-999.25,-999.25,141.21775818,0.246407643,-999.25,0.5359219313,0.0,0.0,339.98373413,339.98373413,0.1067870557,0.0,0.9468984604,0.0,0.0,1.0,0.1108833998,0.9050089717,339.98373413,0.0,0.0949910358,,0.0,-999.25
Well_log2,Well_log2,137.74999,-999.25,59.142253876,17.359905243,-0.121399857,,38.919368744,6.5946655273,10.418512344,129.73963928,-999.25,2.3636014462,,-999.25,-999.25,-999.25,140.65939331,0.2463220209,-999.25,0.5397772193,0.0,0.0,337.5531311,337.5531311,0.1030567437,0.0,0.9467999935,0.0,0.0,1.0,0.110845007,0.9069056511,337.5531311,0.0,0.0930943787,,0.0,-999.25
Well_log2,Well_log2,137.79999,-999.25,59.122005463,17.832904816,-0.121999897,,38.337120056,6.594645977,10.358012199,128.95173645,-999.25,2.3564014435,,-999.25,-999.25,-999.25,140.1184082,0.2461940646,-999.25,0.5435479283,0.0,0.0,335.24029541,335.24029541,0.0994710848,0.0,0.946603179,0.0,0.0,1.0,0.1107869372,0.9087284803,335.24029541,0.0,0.0912715271,,0.0,-999.25
Well_log2,Well_log2,137.84999,-999.25,58.463634491,18.128940582,-0.122499898,,38.812404633,6.5946850777,10.3455019,128.04206848,-999.25,2.3497014046,,-999.25,-999.25,-999.25,140.64254761,0.2434507161,-999.25,0.5421981812,0.0,0.0,337.35275269,337.35275269,0.1047977582,0.0,0.9425330758,0.0,0.0,1.0,0.1095533445,0.9066751599,337.35275269,0.0,0.0933248252,,0.0,-999.25
Well_log2,Well_log2,137.89999,-999.25,57.80513382,18.424940109,-0.122999907,,39.287906647,6.5947241783,10.33300209,127.13239288,-999.25,2.3430013657,,-999.25,-999.25,-999.25,141.18418884,0.240665257,-999.25,0.540764153,0.0,0.0,339.57284546,339.57284546,0.1102721319,0.0,0.9380182028,0.0,0.0,1.0,0.1082994416,0.9045456648,339.57284546,0.0,0.0954543352,,0.0,-999.25
Well_log2,Well_log2,137.94999,-999.25,57.146633148,18.720941544,-0.1234999,,39.763404846,6.5948739052,10.320502281,126.6902771,-999.25,2.3393006325,,-999.25,-999.25,-999.25,141.72579956,0.2378788888,-999.25,0.5393291712,0.0,0.0,341.82955933,341.82955933,0.1157465428,0.0,0.9332096577,0.0,0.0,1.0,0.1070455015,0.9024035931,341.82955933,0.0,0.0975964367,,0.0,-999.25
Well_log2,Well_log2,137.99999,-999.25,56.488132477,19.016941071,-0.123999901,,40.238903046,6.595023632,10.308002472,126.24816132,-999.25,2.335600853,,-999.25,-999.25,-999.25,142.31350708,0.2353715599,-999.25,0.5373497605,0.0,0.0,344.34988403,344.34988403,0.1213609576,0.0,0.9286631346,0.0,0.0,1.0,0.1059177518,0.9001125097,344.34988403,0.0,0.0998874381,,0.0,-999.25
Well_log2,Well_log2,138.04999,-999.25,56.724700928,19.205213547,-0.124499902,,41.498996735,6.5951337814,10.347742081,126.14056396,-999.25,2.3321006298,,-999.25,-999.25,-999.25,143.43544006,0.2360936105,-999.25,0.5290637016,0.0,0.0,349.62145996,349.62145996,0.128600955,0.0,0.9300200939,0.0,0.0,1.0,0.1062426344,0.8962216377,349.62145996,0.0,0.1037783623,,0.0,-999.25
Well_log2,Well_log2,138.09999,-999.25,56.961452484,19.393463135,-0.124999896,,42.759246826,6.5952048302,10.38749218,126.03296661,-999.25,2.3288006783,,-999.25,-999.25,-999.25,144.60359192,0.2370955795,-999.25,0.5202301145,0.0,0.0,355.36587524,355.36587524,0.1359809786,0.0,0.9318011999,0.0,0.0,1.0,0.1066934168,0.8921493888,355.36587524,0.0,0.1078505889,,0.0,-999.25
Well_log2,Well_log2,138.14999,-999.25,57.198204041,19.581712723,-0.125499889,,44.019496918,6.5952758789,10.427242279,126.26400757,-999.25,2.3255007267,,-999.25,-999.25,-999.25,145.77163696,0.2380966693,-999.25,0.5113973618,0.0,0.0,361.38845825,361.38845825,0.1433617622,0.0,0.9336602688,0.0,0.0,1.0,0.107143335,0.8880316019,361.38845825,0.0,0.1119684279,,0.0,-999.25
Well_log2,Well_log2,138.19999,-999.25,57.434955597,19.769962311,-0.125699952,,45.279747009,6.595334053,10.466992378,126.49504852,-999.25,2.323700428,,-999.25,-999.25,-999.25,146.8948822,0.2390976548,-999.25,0.5028701425,0.0,0.0,367.47094727,367.47094727,0.150437206,0.0,0.9353587031,0.0,0.0,1.0,0.1075939909,0.8840295076,367.47094727,0.0,0.11597047,,0.0,-999.25
Well_log2,Well_log2,138.24999,-999.25,57.670204163,19.79174614,-0.125899956,,46.161571503,6.5953922272,10.509991646,127.06806946,-999.25,2.3219003677,,-999.25,-999.25,-999.25,147.74584961,0.2400935888,-999.25,0.4962072968,0.0,0.0,372.29898071,372.29898071,0.1556567103,0.0,0.9371161461,0.0,0.0,1.0,0.108042255,0.8809887171,372.29898071,0.0,0.1190113202,,0.0,-999.25
Well_log2,Well_log2,138.29999,-999.25,57.905452728,19.813495636,-0.125800088,,47.043323517,6.5954394341,10.552990913,127.64109039,-999.25,2.321199894,,-999.25,-999.25,-999.25,148.55197144,0.241089493,-999.25,0.4898501635,0.0,0.0,377.06695557,377.06695557,0.1605702639,0.0,0.9387225509,0.0,0.0,1.0,0.1084900945,0.8780869246,377.06695557,0.0,0.1219130456,,0.0,-999.25
Well_log2,Well_log2,138.34999,-999.25,58.140701294,19.835245132,-0.125400081,,47.925071716,6.5954756737,10.595991135,129.0852356,-999.25,2.3215999603,,-999.25,-999.25,-999.25,149.35801697,0.2420847416,-999.25,0.4834936857,0.0,0.0,382.02484131,382.02484131,0.1654836535,0.0,0.9403784275,0.0,0.0,1.0,0.1089379266,0.8751619458,382.02484131,0.0,0.1248380244,,0.0,-999.25
Well_log2,Well_log2,138.39999,-999.25,58.375953674,19.856996536,-0.125000075,,48.80682373,6.5955119133,10.638991356,130.52938843,-999.25,2.3220000267,,-999.25,-999.25,-999.25,150.03259277,0.2430973202,-999.25,0.478019923,0.0,0.0,386.34490967,386.34490967,0.1694890559,0.0,0.9419721365,0.0,0.0,1.0,0.1093937159,0.8727114797,386.34490967,0.0,0.1272885203,,0.0,-999.25
Well_log2,Well_log2,138.44999,-999.25,58.636447906,19.759519577,-0.124500103,,48.861488342,6.5954961777,10.664995193,132.37266541,-999.25,2.3229999542,,-999.25,-999.25,-999.25,150.17572021,0.2441818565,-999.25,0.4761181772,0.0,0.0,387.3651123,387.3651123,0.1698174179,0.0,0.9436248541,0.0,0.0,1.0,0.1098817885,0.872263968,387.3651123,0.0,0.127736032,,0.0,-999.25
Well_log2,Well_log2,138.49999,-999.25,58.896945953,19.66201973,-0.124000102,,48.915988922,6.595480442,10.690995216,134.21594238,-999.25,2.3239998817,,-999.25,-999.25,-999.25,150.18730164,0.2452842146,-999.25,0.4751012325,0.0,0.0,387.56011963,387.56011963,0.1692364961,0.0,0.9452980757,0.0,0.0,1.0,0.1103778481,0.8723132014,387.56011963,0.0,0.1276868135,,0.0,-999.25
Well_log2,Well_log2,138.54999,-999.25,59.157447815,19.564517975,-0.123600058,,48.970489502,6.5954880714,10.716995239,136.58317566,-999.25,2.3255996704,,-999.25,-999.25,-999.25,150.19885254,0.2463865727,-999.25,0.4740837514,0.0,0.0,387.7555542,387.7555542,0.168655768,0.0,0.946896553,0.0,0.0,1.0,0.1108739078,0.8723623753,387.7555542,0.0,0.1276376098,,0.0,-999.25
Well_log2,Well_log2,138.59999,-999.25,59.417945862,19.467018127,-0.123300061,,49.024990082,6.5955200195,10.742995262,138.95039368,-999.25,2.3277995586,,-999.25,-999.25,-999.25,150.1386261,0.247525543,-999.25,0.4735265076,0.0,0.0,387.49285889,387.49285889,0.1675611436,0.0,0.9485445619,0.0,0.0,1.0,0.1113868132,0.8726861477,387.49285889,0.0,0.1273138672,,0.0,-999.25
Well_log2,Well_log2,138.64999,-999.25,59.722690582,19.373767853,-0.123000063,,48.708812714,6.5955514908,10.740250587,140.53823853,-999.25,2.3299994469,,-999.25,-999.25,-999.25,149.86158752,0.2487774044,-999.25,0.4743585587,0.0,0.0,385.86022949,385.86022949,0.1649141163,0.0,0.9502177835,0.0,0.0,1.0,0.1119499207,0.8738358021,385.86022949,0.0,0.126164183,,0.0,-999.25
Well_log2,Well_log2,138.69999,-999.25,60.027439117,19.280517578,-0.123000003,,48.392562866,6.5955700874,10.737501144,142.12609863,-999.25,2.3315997124,,-999.25,-999.25,-999.25,149.51269531,0.2500667572,-999.25,0.4756508768,0.0,0.0,383.79745483,383.79745483,0.1617527008,0.0,0.9519610405,0.0,0.0,1.0,0.1125303432,0.8752555251,383.79745483,0.0,0.1247444451,,0.0,-999.25
Well_log2,Well_log2,138.74999,-999.25,60.332191467,19.187269211,-0.123000003,,48.076313019,6.5955886841,10.734750748,143.25309753,-999.25,2.3331997395,,-999.25,-999.25,-999.25,149.16381836,0.2513561547,-999.25,0.4769425094,0.0,0.0,381.76608276,381.76608276,0.1585905999,0.0,0.9535957575,0.0,0.0,1.0,0.1131103709,0.8766697645,381.76608276,0.0,0.1233302504,,0.0,-999.25
Well_log2,Well_log2,138.79999,-999.25,60.636940002,19.094018936,-0.123000003,,47.760063171,6.5955729485,10.732001305,144.38009644,-999.25,2.3340001106,,-999.25,-999.25,-999.25,148.93080139,0.2512685061,-999.25,0.4785770774,0.0,0.0,380.34814453,380.34814453,0.1570835412,0.0,0.9534978271,0.0,0.0,1.0,0.1130705178,0.877512753,380.34814453,0.0,0.122487247,,0.0,-999.25
Well_log2,Well_log2,138.84999,-999.25,59.493980408,19.139240265,-0.123000003,,47.77349472,6.5955228806,10.67701149,144.52549744,-999.25,2.3340001106,,-999.25,-999.25,-999.25,148.98123169,0.2478097975,-999.25,0.4810489118,0.0,0.0,380.37402344,380.37402344,0.1596268266,0.0,0.9488225579,0.0,0.0,1.0,0.1115144491,0.8769683838,380.37402344,0.0,0.1230316311,,0.0,-999.25
Well_log2,Well_log2,138.89999,-999.25,58.350727081,19.184490204,-0.123000003,,47.786994934,6.5954723358,10.622011185,144.67088318,-999.25,2.3340001106,,-999.25,-999.25,-999.25,149.14756775,0.2429728359,-999.25,0.483862251,0.0,0.0,380.98809814,380.98809814,0.1638266295,0.0,0.9416542649,0.0,0.0,1.0,0.1093382686,0.8758539557,380.98809814,0.0,0.1241460368,,0.0,-999.25
Well_log2,Well_log2,138.94999,-999.25,57.20747757,19.229740143,-0.123000003,,47.800495148,6.5953621864,10.56701088,144.7298584,-999.25,2.3323004246,,-999.25,-999.25,-999.25,149.31390381,0.2381362319,-999.25,0.4866758585,0.0,0.0,381.60366821,381.60366821,0.1680258214,0.0,0.9335520864,0.0,0.0,1.0,0.1071614698,0.8747353554,381.60366821,0.0,0.1252646744,,0.0,-999.25
Well_log2,Well_log2,138.99999,-999.25,56.064228058,19.274990082,-0.123000003,,47.813995361,6.595252037,10.512011528,144.78883362,-999.25,2.3306005001,,-999.25,-999.25,-999.25,149.53627014,0.2336014509,-999.25,0.4888582826,0.0,0.0,382.5930481,382.5930481,0.1724191904,0.0,0.9250875115,0.0,0.0,1.0,0.1051206738,0.873432219,382.5930481,0.0,0.126567781,,0.0,-999.25
Well_log2,Well_log2,139.04999,-999.25,55.215419769,19.628679276,-0.123000003,,48.111938477,6.5951695442,10.489504814,144.12802124,-999.25,2.3270010948,,-999.25,-999.25,-999.25,149.87763977,0.2297083884,-999.25,0.489698559,0.0,0.0,384.38787842,384.38787842,0.1772244126,0.0,0.9170361757,0.0,0.0,1.0,0.1033686399,0.8717386127,384.38787842,0.0,0.1282613873,,0.0,-999.25
Well_log2,Well_log2,139.09999,-999.25,54.366668701,19.982429504,-0.123000003,,48.409938812,6.5951147079,10.467004776,143.46722412,-999.25,2.3215010166,,-999.25,-999.25,-999.25,150.27510071,0.2261178344,-999.25,0.4899068177,0.0,0.0,386.58468628,386.58468628,0.1822228581,0.0,0.9088584185,0.0,0.0,1.0,0.1017524973,0.8698549271,386.58468628,0.0,0.1301450878,,0.0,-999.25
Well_log2,Well_log2,139.14999,-999.25,53.517917633,20.336179733,-0.123000003,,48.707939148,6.5950593948,10.444504738,142.94052124,-999.25,2.3160011768,,-999.25,-999.25,-999.25,150.67253113,0.2225267291,-999.25,0.4901149273,0.0,0.0,388.81582642,388.81582642,0.1872214526,0.0,0.9000025988,0.0,0.0,1.0,0.1001369134,0.8679615259,388.81582642,0.0,0.1320384741,,0.0,-999.25
Well_log2,Well_log2,139.19999,-999.25,52.669166565,20.689929962,-0.123299941,,49.005939484,6.5950279236,10.4220047,142.41383362,-999.25,2.3075017929,,-999.25,-999.25,-999.25,151.03437805,0.2196265757,-999.25,0.4899972677,0.0,0.0,390.9140625,390.9140625,0.1915442944,0.0,0.8923698068,0.0,0.0,1.0,0.0988318697,0.8662648797,390.9140625,0.0,0.133735165,,0.0,-999.25
Well_log2,Well_log2,139.24999,-999.25,52.468288422,21.283882141,-0.123599939,,49.249950409,6.5949964523,10.445245743,141.56695557,-999.25,2.2990016937,,-999.25,-999.25,-999.25,151.32626343,0.218085885,-999.25,0.4892388582,0.0,0.0,392.71081543,392.71081543,0.1945368797,0.0,0.8880816102,0.0,0.0,1.0,0.0981383845,0.8649686575,392.71081543,0.0,0.1350313127,,0.0,-999.25
Well_log2,Well_log2,139.29999,-999.25,52.267539978,21.877882004,-0.124199823,,49.49394989,6.5950474739,10.468495369,140.72006226,-999.25,2.2896020412,,-999.25,-999.25,-999.25,151.58255005,0.2172364742,-999.25,0.4881542027,0.0,0.0,394.36166382,394.36166382,0.1968528181,0.0,0.8856209517,0.0,0.0,1.0,0.0977564976,0.8638755679,394.36166382,0.0,0.1361244172,,0.0,-999.25
Well_log2,Well_log2,139.34999,-999.25,52.066791534,22.471881866,-0.125099823,,49.737949371,6.5951814651,10.491745949,139.86357117,-999.25,2.2793021202,,-999.25,-999.25,-999.25,151.83880615,0.2163870633,-999.25,0.4870700538,0.0,0.0,396.03338623,396.03338623,0.1991682798,0.0,0.8831603527,0.0,0.0,1.0,0.0973746032,0.8627790809,396.03338623,0.0,0.1372208893,,0.0,-999.25
Well_log2,Well_log2,139.39999,-999.25,51.866043091,23.065881729,-0.125999823,,49.981948853,6.5953149796,10.514995575,139.00708008,-999.25,2.2690021992,,-999.25,-999.25,-999.25,152.00480652,0.217678979,-999.25,0.4848403335,0.0,0.0,397.32113647,397.32113647,0.1995248348,0.0,0.8868452311,0.0,0.0,1.0,0.0979558304,0.8622506261,397.32113647,0.0,0.1377493888,,0.0,-999.25
Well_log2,Well_log2,139.44999,-999.25,53.661392212,23.532155991,-0.126999795,,50.141967773,6.595354557,10.515999794,137.34896851,-999.25,2.260601759,,-999.25,-999.25,-999.25,151.99542236,0.2231334746,-999.25,0.4803833365,0.0,0.0,397.83517456,397.83517456,0.1960729659,0.0,0.9012551904,0.0,0.0,1.0,0.100410223,0.8628280163,397.83517456,0.0,0.1371720135,,0.0,-999.25
Well_log2,Well_log2,139.49999,-999.25,55.457141876,23.998407364,-0.127999797,,50.301967621,6.5953941345,10.517000198,135.69085693,-999.25,2.2522015572,,-999.25,-999.25,-999.25,151.89576721,0.230730921,-999.25,0.4747799933,0.0,0.0,397.94732666,397.94732666,0.1906600296,0.0,0.9189676642,0.0,0.0,1.0,0.1038290635,0.8639733195,397.94732666,0.0,0.1360266954,,0.0,-999.25
Well_log2,Well_log2,139.54999,-999.25,57.252891541,24.46465683,-0.128999799,,50.461967468,6.5954256058,10.517999649,133.91447449,-999.25,2.2453010082,,-999.25,-999.25,-999.25,151.79611206,0.2383283526,-999.25,0.4691762328,0.0,0.0,398.06066895,398.06066895,0.1852476299,0.0,0.9337438345,0.0,0.0,1.0,0.1072477996,0.8651148677,398.06066895,0.0,0.1348851621,,0.0,-999.25
Well_log2,Well_log2,139.59999,-999.25,59.048641205,24.930906296,-0.129999802,,50.62197113,6.5954489708,10.519000053,132.1381073,-999.25,2.2399010658,,-999.25,-999.25,-999.25,151.66081238,0.2458986938,-999.25,0.4638388455,0.0,0.0,397.92285156,397.92285156,0.1796078831,0.0,0.9459466934,0.0,0.0,1.0,0.1106545851,0.8663862348,397.92285156,0.0,0.1336137354,,0.0,-999.25
Well_log2,Well_log2,139.64999,-999.25,60.818393707,25.147956848,-0.130999804,,50.626998901,6.5954723358,10.47800827,130.26451111,-999.25,2.2345011234,,-999.25,-999.25,-999.25,151.4524231,0.2534132898,-999.25,0.4590474665,0.0,0.0,397.2699585,397.2699585,0.1735033393,0.0,0.9559124112,0.0,0.0,1.0,0.1140359193,0.867927134,397.2699585,0.0,0.1320728511,,0.0,-999.25
Well_log2,Well_log2,139.69999,-999.25,62.58814621,25.364955902,-0.13169986,,50.631999969,6.5954380035,10.437007904,128.39091492,-999.25,2.2309007645,,-999.25,-999.25,-999.25,151.20835876,0.2609004974,-999.25,0.4545222819,0.0,0.0,396.36730957,396.36730957,0.1671722382,0.0,0.9641150832,0.0,0.0,1.0,0.1174050122,0.8695946932,396.36730957,0.0,0.130405277,,0.0,-999.25
Well_log2,Well_log2,139.74999,-999.25,64.357894897,25.581956863,-0.132399857,,50.636997223,6.5954031944,10.396007538,126.87468719,-999.25,2.2273008823,,-999.25,-999.25,-999.25,150.96432495,0.2683880627,-999.25,0.4499973059,0.0,0.0,395.46762085,395.46762085,0.160840556,0.0,0.9708192945,0.0,0.0,1.0,0.1207744777,0.8712547421,395.46762085,0.0,0.1287452281,,0.0,-999.25
Well_log2,Well_log2,139.79999,-999.25,66.1276474,25.798955917,-0.132999897,,50.641998291,6.5953326225,10.355008125,125.35845184,-999.25,2.2246005535,,-999.25,-999.25,-999.25,150.90031433,0.2742394507,-999.25,0.4455878437,0.0,0.0,395.6484375,395.6484375,0.1567657441,0.0,0.9753082991,0.0,0.0,1.0,0.1234076023,0.8720646501,395.6484375,0.0,0.1279353052,,0.0,-999.25
Well_log2,Well_log2,139.84999,-999.25,66.232727051,25.836242676,-0.133499905,,51.217632294,6.5952253342,10.31500721,123.97633362,-999.25,2.2228004932,,-999.25,-999.25,-999.25,151.25097656,0.2763202786,-999.25,0.4414453208,0.0,0.0,398.34671021,398.34671021,0.1578907073,0.0,0.976701498,0.0,0.0,1.0,0.1243436933,0.870927155,398.34671021,0.0,0.1290728599,,0.0,-999.25
Well_log2,Well_log2,139.89999,-999.25,66.337478638,25.873493195,-0.133999899,,51.793384552,6.5951180458,10.275007248,122.59421539,-999.25,2.221000433,,-999.25,-999.25,-999.25,151.7817688,0.2767632008,-999.25,0.4374180734,0.0,0.0,402.22628784,402.22628784,0.1612752229,0.0,0.9769967794,0.0,0.0,1.0,0.1245434955,0.8689370751,402.22628784,0.0,0.1310626417,,0.0,-999.25
Well_log2,Well_log2,139.94999,-999.25,66.442230225,25.910741806,-0.133900031,,52.369132996,6.5951619148,10.235007286,121.43933105,-999.25,2.2217998505,,-999.25,-999.25,-999.25,152.31253052,0.2772060931,-999.25,0.4333915114,0.0,0.0,406.2281189,406.2281189,0.1646590978,0.0,0.9772920609,0.0,0.0,1.0,0.1247429922,0.8669359684,406.2281189,0.0,0.133063361,,0.0,-999.25
Well_log2,Well_log2,139.99999,-999.25,66.546974182,25.947992325,-0.13380003,,52.944885254,6.5952062607,10.195007324,120.28444672,-999.25,2.2225999832,,-999.25,-999.25,-999.25,152.97213745,0.2768518627,-999.25,0.4291395843,0.0,0.0,411.29678345,411.29678345,0.1694247127,0.0,0.9770632982,0.0,0.0,1.0,0.1245831251,0.8643429279,411.29678345,0.0,0.1356571317,,0.0,-999.25
Well_log2,Well_log2,140.04999,-999.25,65.752655029,25.748538971,-0.133500099,,54.03453064,6.5952534676,10.176503181,119.31791687,-999.25,2.224499464,,-999.25,-999.25,-999.25,153.98869324,0.2742892504,-999.25,0.4242636263,0.0,0.0,419.21020508,419.21020508,0.1780171096,0.0,0.9753390551,0.0,0.0,1.0,0.1234297156,0.8601151109,419.21020508,0.0,0.1398848742,,0.0,-999.25
Well_log2,Well_log2,140.09999,-999.25,64.9581604,25.549039841,-0.133000106,,55.124282837,6.5953035355,10.158003807,118.35139465,-999.25,2.227499485,,-999.25,-999.25,-999.25,155.13415527,0.27092731,-999.25,0.4191622436,0.0,0.0,428.63500977,428.63500977,0.1879924983,0.0,0.9729248881,0.0,0.0,1.0,0.1219171882,0.855248332,428.63500977,0.0,0.144751668,,0.0,-999.25
Well_log2,Well_log2,140.14999,-999.25,64.163658142,25.349538803,-0.132500097,,56.214031219,6.5953540802,10.139503479,117.61668396,-999.25,2.2304992676,,-999.25,-999.25,-999.25,156.27949524,0.2675660849,-999.25,0.4140608609,0.0,0.0,438.76229858,438.76229858,0.1979679018,0.0,0.9702926874,0.0,0.0,1.0,0.1204051301,0.8503168821,438.76229858,0.0,0.1496831328,,0.0,-999.25
Well_log2,Well_log2,140.19999,-999.25,63.369159698,25.150039673,-0.131700158,,57.303783417,6.5952644348,10.121004105,116.88196564,-999.25,2.235599041,,-999.25,-999.25,-999.25,157.42649841,0.264567405,-999.25,0.4086494446,0.0,0.0,449.78244019,449.78244019,0.207727924,0.0,0.9677121639,0.0,0.0,1.0,0.1190554649,0.8453531861,449.78244019,0.0,0.1546467841,,0.0,-999.25
Well_log2,Well_log2,140.24999,-999.25,63.053562164,24.853809357,-0.130900159,,58.472766876,6.5951747894,10.126749039,116.24204254,-999.25,2.2406988144,,-999.25,-999.25,-999.25,158.57955933,0.2628699839,-999.25,0.4021248817,0.0,0.0,462.06863403,462.06863403,0.2167144865,0.0,0.9661451578,0.0,0.0,1.0,0.1182914376,0.8404396176,462.06863403,0.0,0.1595603526,,0.0,-999.25
Well_log2,Well_log2,140.29999,-999.25,62.738063812,24.557559967,-0.130000204,,59.641765594,6.5950803757,10.132498741,115.60211182,-999.25,2.2455990314,,-999.25,-999.25,-999.25,159.66603088,0.2615351379,-999.25,0.395755887,0.0,0.0,474.71957397,474.71957397,0.2250179052,0.0,0.9649246931,0.0,0.0,1.0,0.1176908463,0.8357813358,474.71957397,0.0,0.164218694,,0.0,-999.25
Well_log2,Well_log2,140.34999,-999.25,62.422561646,24.26130867,-0.129000202,,60.810764313,6.5949811935,10.138249397,114.55435181,-999.25,2.2502989769,,-999.25,-999.25,-999.25,160.32579041,0.2601996958,-999.25,0.3923071325,0.0,0.0,482.86593628,482.86593628,0.2304026932,0.0,0.9635648131,0.0,0.0,1.0,0.1170896515,0.8328604102,482.86593628,0.0,0.16713956,,0.0,-999.25
Well_log2,Well_log2,140.39999,-999.25,62.107063293,23.96505928,-0.1280002,,61.979766846,6.5948820114,10.1439991,113.50659943,-999.25,2.2549991608,,-999.25,-999.25,-999.25,160.30813599,0.2592325211,-999.25,0.3931910098,0.0,0.0,482.45983887,482.45983887,0.2309220284,0.0,0.9626486301,0.0,0.0,1.0,0.1166545749,0.8328069448,482.45983887,0.0,0.1671930701,,0.0,-999.25
Well_log2,Well_log2,140.44999,-999.25,62.411437988,24.095724106,-0.128099978,,62.141967773,6.5947875977,10.142499924,111.57279968,-999.25,2.2535004616,,-999.25,-999.25,-999.25,160.31542969,0.2601534128,-999.25,0.392350316,0.0,0.0,482.81869507,482.81869507,0.2304281145,0.0,0.9635942578,0.0,0.0,1.0,0.1170689985,0.8328579068,482.81869507,0.0,0.1671420932,,0.0,-999.25
Well_log2,Well_log2,140.49999,-999.25,62.715938568,24.226474762,-0.12819998,,62.303966522,6.5946927071,10.140999794,109.63899994,-999.25,2.2520003319,,-999.25,-999.25,-999.25,160.32757568,0.2614409626,-999.25,0.3911731541,0.0,0.0,483.32849121,483.32849121,0.2297370285,0.0,0.9648603797,0.0,0.0,1.0,0.1176487282,0.83292979,483.32849121,0.0,0.1670702398,,0.0,-999.25
Well_log2,Well_log2,140.54999,-999.25,63.020439148,24.357225418,-0.128599867,,62.465965271,6.5946493149,10.139499664,106.85723877,-999.25,2.2490010262,,-999.25,-999.25,-999.25,160.33970642,0.2627293468,-999.25,0.3899960816,0.0,0.0,483.84060669,483.84060669,0.2290452272,0.0,0.9660415053,0.0,0.0,1.0,0.1182284579,0.833001554,483.84060669,0.0,0.1669983864,,0.0,-999.25
Well_log2,Well_log2,140.59999,-999.25,63.324939728,24.487974167,-0.129299864,,62.627967834,6.5946574211,10.137999535,104.0754776,-999.25,2.2445008755,,-999.25,-999.25,-999.25,160.34971619,0.2638548911,-999.25,0.3889686763,0.0,0.0,484.28796387,484.28796387,0.2284416258,0.0,0.9670795798,0.0,0.0,1.0,0.1187348217,0.8330643773,484.28796387,0.0,0.1669356376,,0.0,-999.25
